"No","User Name","Review Count","Review Time","Rating","Review Text"
"453.","Titik Suwarni","1","2025-12-05","5","Rasa Makanan ok cuma kurang di salad, dessert dan pilihan daging beef nya kurang cuma ada di soto betawi aj"
"454.","Lollyta Adella","8","2025-12-05","5","Hotel yang bagus untuk staycation bersama keluarga, staffnya juga ramah-ramah apalgi mba naipa, sarapannya bervariasi"
"455.","Nizlah Panggabean","2","2025-08-05","5","Alhamdulillah untuk secara keseluruhan dalam hal pelayanan, kamar serts makanan memuaskan ,ditambah letak lokasi hotel yg mudah di cari.. semoga bisa dipertahankan dan bisa menjadi inspirasi bagi hotel-hotel lain . Terima kasih"
"456.","Efraen Hutajulu","2","2025-12-29","5","Pelayanan nya baik,untuk sarapan sangat baik untuk dewasa maupun anak"
"457.","Asoka Remadja Sungkharisma","12","2025-10-05","5","Makanananya di Magenta, mantap Canton beef sama blackpeppernya, bumbunya medok, cuman untuk dagingnya cukup keras. Tapi untuk rasanya MANTAP! Terlebih serviceny dari mas Juden sama pak Rian, TERBAIK!!!"
"458.","Adilla Zahra","5","2025-11-05","5","Sarapannya enak, pilihannya banyak dan enak enak, kids friendly juga makanannya. Pelayanannya oke salah satunya dari Mbak Hersa. Ramah dan helpfull🫶 kamarnya cozy nyaman🫶"
"459.","Wina Kusnia","1","2025-12-05","5","Nginap di holiday inn sangat menyenangkan.. Kmar nya nyaman, makanan beragam bnyak menu indo.. Pelayanan ok banget. Aa sofyan"
"460.","Raihan Rahadian Akbar","2","2025-09-05","5","Kamar ny bagus....enak bngt.....recomended bngt Makanan nya bagus...enak...varianny banyak... Pelayanan nya cepet...petugas nya ramah... d ratukn bngt yaa Bt teh vabia nya...sopan...humble...."
"461.","Fazri Azzahra","11","2025-11-05","5","Kamarnya bersih bangett, kamar mandi juga bersiih dan nyaman, makanan di restonya enak² semua lagii🤤😭🩷 Definitely will be back sih😍"
"462.","anggraeni padmanagara","5","2025-10-05","5","Lokasi hotel dekat dengan pintu tol di pinggir jalan utama, pelayanan ramah terutama di resto yg beragam menu andalan seperti makanan Indonesia, western dan middle east (letaknya di pinggir kolam renang) terima kasih mbak medina, kamar yg luas dibanding hotel lain dikelasnya cocok utk menginap bersama keluarga dan rekomended utk keperluan bisnis/kantor..."
"463.","Apriyana Suryana","1","2025-12-05","5","pasilitas oke kamar nyaman. dan pelayanan ka LYLA nya sangat membantu. makasiy ya ka LYLA dan tempatpnnya nyaman sekali aman."
"464.","Herman syahreza Channel","40","2025-09-05","5","Pelayanan nya ok makanan nya juga enak2 dan suasana nya pun nyaman thanks bgt buat mba Vabia udh ngebantu kita selama nginep di hotel ini"
"465.","Nabila Huriya","3","2025-12-05","5","Makanan hotel-nya enak-enak dan lengkap, tempatnya juga nyaman Pelayanannya baik dengan Teh Bunga dan Ramadhani"
"466.","Siti Atika","1","2025-12-29","5","Bagus untuk keseluruhan, pelayanannya bagus, tempatnya nyaman, kamarnya nyaman, makanannya enak bangettt.."
"467.","Priyana subhan M","1","2025-12-05","5","Wahh baru nemu hotel yang makanan, service, dan kenyamanan super zuperrrr all Starr. Next klo ke Bandung ini pasti kesini lagi. See you"
"468.","sauke Admin","4","2025-10-05","5","Kamar bersih pelayanan ramah mas Haikal waitress nya ramah dan pelayanan cepat, menu breakfast nya byk variasi dan enak masakannya.. thanks holiday iin"
"469.","kukuh melon","1","2025-08-05","5","Makanannya banyak pilihan baik western ataupun tradisional. Kamar nyaman termasuk kebersihan. Yang paling keren untuk pelayanan karyawan di restaurant,ramah dan inisiatif. Lokasi strategis karena berada di pintu keluar masuk tol."
"470.","Shafa Adha","2","2025-12-15","4","pelayanannya ramah, kamar bersih dan rapih, fasilitas yang disediakan juga memuaskan"
"471.","Adistya Anggraini","3","2025-12-08","5","Pelayanan ramah, kamar mandi bersih, makanan enak dan banyak. Recommended umtuk acara gathering kantor"
"472.","Lian Chrismatsy","438","2025-12-05","5","Kamar bagus, pelayanan bagus, makanan sarapan enak dan bervariasi... Lokasi di jalan utama pasteur... Mantab 👍"
"473.","bayu pratama","3","2025-09-05","5","Hotel dengan akses yg terjangkau, fasilitas yang lengkap, makanannya enak, ruangan meeting bagus, pelayanan nya bagus saat sarapan di restoran dilayani dengan baik oleh staf bernama natasha."
"474.","Arva Levinia Rinaldi","5","2025-12-05","5","Sarapan nya enak-enak bangett, sukaaa💕💕 pelayanannya mantapp banget 👍🏻 (bunga & lia)"
"475.","sri hernenti","7","2025-12-29","5","Pelayanan bagus tempat nyaman makanan okeii ,,mbak rini baik,,bagus,murah senyum"
"476.","06_Fitria Luluk Mukhasona","7","2025-11-05","5","Breakfast banyak bgt macamnya dan enak2 semua.. dijamin puas dan kenyang taff ramah2 semua terutama chef kevin dan kak ekaria di restoran"
"477.","Ika Indri PT UMM","1","2025-12-05","5","Nice experience ! pelayanan ramah, suasana nyaman, dan full pelayanan yg baik dari team Holliday inn Pasteur. Thanks juga Mba Hersa dan Mba Numa untuk Bandrosnya 💕"
"478.","Ratna Ningsih","4","2025-09-05","5","Alhamdulillah pelayanannya baik,terutama pelayanan direstonya,saya dilayani oleh mba Natasy orangnya ramah dan full senyum😊 Hotel bagus dan bersih recommended untuk bermalam disini"
"479.","Sandi Kurnia","3","2025-12-05","5","Ruangan meeting nyaman, menu makanan enak, untuk mbak Medina terima kasih pelayannya baik, sopan, dan ramah."
"480.","musti irnawati","3","2025-12-05","5","Hotel nya menyenangkan , pelayanan oke kamar nyaman suka pelayanan kak natasya dan ka bunga oke bgt"
"481.","Wahid Wahid","1","2025-12-08","5","Kamarnya cukup bagus sesuai dgn harganya, sarapannya juga enak"
"482.","Mono Yoni","1","2025-10-05","5","Sarapannya enak mantap, kamar oke gada kendala, pelayanan nya mantap dengan mas Ulwan yang ramah dan humble"
"483.","fajar satria","91","2025-11-05","5","Hotel ini berada di Jl. Dr. Djunjunan 96, Kecamatan Pasteur, Bandung — dekat akses tol dan cukup mudah dijangkau dari berbagai titik di Bandung. Hal ini sangat menguntungkan jika Anda datang dengan kendaraan atau melalui tol. Secara keseluruhan, Holiday Inn Bandung Pasteur adalah pilihan yang sangat baik untuk stay di Bandung — baik untuk urusan bisnis maupun liburan keluarga. Jika saya beri skor berdasarkan ulasan terakhir dan fasilitas: ~8.5 hingga 9 dari 10. Dengan catatan: pastikan memilih kamar dan waktu stay yang tepat agar dapat pengalaman terbaik."
"484.","elrica virdayanti","1","2025-12-05","5","Pengalaman yang memyenangkan, ramah, dan baikk sekali👍👍👍👍 , terimakasih untuk mba Natasya dan rekan rekan atas bantuan untuk acara ulang tahunnya ❤️👍"
"485.","heru rulliyanto","3","2025-12-15","5","Lokasi nya strategis. Ruang meeting nya bagus jadi nyaman saat meetingnya, makanannya juga enak. Dibantu oleh mbak aiko"
"486.","ujang abdullah","1","2025-11-05","5","Service nya cepat dan baik terutama ibu bunga yang sudah mrlayani kami dengan membantu mencarikan botol minum yang tertinggal di loby"
"487.","itaa karlita","1","2025-12-29","5","saya dilayani dengan mba nisa,ornganya ramahhh,saya sangat senang dilayani dengan mba nisa,sarapanya enakk ngga ada kendala apapun"
"488.","MUHAMAD IQBAL AZVIRAH","1","2025-12-05","5","Hotelnya bagus, nyaman untuk tempat meting dan liburan keluarga pelayanan nya di bantu dengan mba Lyla sangat ramah pelayanan nya"
"489.","Tamuji Tan","500","2025-09-05","5","Berkunjung ke Bandung untuk acara Agency Leaders Conference dari prudential indonesia beberapa waktu yang lalu… Kebetulan di selenggarakan acaranya selama 3hari 2malam di Hotel ini… Saya dan rekan saya menginap di bagian Premium Floors.. dimana terdapat kolam renang indoor di depan kamar kami persis di nomor 670… Cukup puas dengan fasilitas, sarapan pagi, venue, kebersihan, makan siang dan makan malam nya juga…"
"490.","D E L L A . N O V N T","5","2025-11-05","5","breakfast kumplit , staff ramah , rasanya enak. pelayanan nya ramah dari mba vabia dan mba wilani . terimakasih banyak"
"491.","Dewi Darwin","1","2025-11-05","5","Alhamdulillah pelayanan baik ada Aa Haikal di resto nya baik bgt. Makanannya enak2. Love it🩷"
"492.","Arifhana","4","2025-12-05","5","Baik, sweet Yang ga akan saya pribadi lupakan pelayanan Mba Medina sebagai seorang fbs, sangat baik beliau menjajakan para tamu di sini untuk experience!"
"493.","Ratna Kusuma","5","2025-09-05","5","Semua menu makanan enak dan bervariatif, pelayanan terbaik, waitress sangat perhatian dan ramah terutama kak Akbar ..."
"494.","Noris Rahmatullah","1","2025-10-05","5","Tempatnya strategis, sarapannya banyak variasi, alat gym lengkap....pelayanannya bagus sekali, bertemu mba Amelia yg ramah"
"495.","nenk nurhalimah","3","2025-12-05","5","Tempatnya nyaman bisa tidur nyenyak makanan enak karyawannya zselalu tersenyum dan menyapa dengan baik ..."
"496.","Fx Prastowo","5","2025-12-05","5","Holiday Inn Pasteur Bandung menyajikan kualitas yang luar biasa, kamar yang luas dan variasi makanan saat sarapan yang banyak dengan rasa yang enak untuk dinikmati."
"497.","Raine Madani","1","2025-11-05","5","Pelayanannya terbaik dan staff nya ramah , makanannya enak semua :) Disini juga ada booth yang jual makanan dan mainan jadul. Terima kasih Mas Heri~~"
"498.","Dian Nurul anwar","2","2025-10-05","5","Santai malam sambil ngopi iseng pulang kerja ke magenta ternyata senyaman ini tempat nongkrong dalam hotel, minuman murah enak pelayanan bartender nya luar biasa oleh mas tresna."
"499.","Riga muflihuun","3","2025-12-05","5","Makanan yang saya coba enak Layanan baik, mba Bunga menyapa dengan ramah Kamar nyaman"
"500.","Ade Mutia","1","2025-11-05","5","Sarapannya enak! Pilihannya beragam dan banyak. Pelayanannya sangat ramah terutama mba Eka Ria"
"501.","Rizi Idriansyah","13","2025-11-05","5","Sudah beberapa kali saya menginap disini untuk kegiatan dinas, dan pelayanannya luar biasa bagus, sarapan dan dinnernya juga enak2 dan banyak pilihan."
"502.","Rini","3","2025-10-05","5","Menu sarapannya variatif, staf nya helpful fast respond terutama mbak mia sudah sangat membantu kami...terima kasih untuk pelayanannya"
"503.","Sofia Tan","2","2025-12-22","5","Hotel nya nyaman dan bagus serta pelayanan nya sangat baikk dan ramah2 👍👍 …"
"504.","christiana ika","1","2025-12-05","5","Pelayanan ramah dan cepat tanggap Makanannya enak dan bnyk pilihan Vabia the best server at resto 👍"
"505.","Dian Nisa Fitriani","1","2025-10-05","5","Pelayanannya baik sekali. Staf (Ilham) nya ramah bgt. Hotelnya wangi, bersih dan pelayanannya prima, lokasi strategis bangettt. Goodjob!"
"506.","Dhonny Murian Akbar","5","2025-10-05","5","Tempat nya nyaman dan fasilitas OK.. Pelayanan nya di resto OK.. terutama mas akbar"
"507.","diah intan","4","2025-10-05","5","Breakfast sangat enak, pelayanannya juga sangat baik terutama utk kopinya enak banget serta staf yg membuat atas nama amel sangat baik dan ramah 😊"
"508.","Maisya Khairina Arifin","3","2025-12-05","5","Pelayanan hotel ramah sekali, kamar nyaman bangettt, pengen ksni lg lagi 🥰🥰"
"509.","A.Guntar S.A.","25","2025-10-05","5","Pelayannya terutama mbak Hersa ramah banget dan helpful. Semuanya di sini perhatian dan Service excellence. Venue seminar OK. Snack ok. Terutama tehnya enak."
"510.","Ossy Prabowo","1","2025-12-05","5","Kamar : tertata dengan baik, bersih ,rapih Layanan : ramah Lokasi : strategis kemana saja dekat ( fauzan"
"511.","Bayu Ramadhan","4","2025-12-05","5","Pelayanan sangat ramah. Kamar bersih. Makanannya enak. Terkhusus stafnya. Medina dan hersa ramah bgt"
"512.","Salsabila Barasyid","3","2025-10-05","5","Hotel yg strategis, bersih, dan pelayanan yg ramah sekali, amenitiesnya pun lengkap, pak sofyan menyambut kami dg ramah dan pelayanan terbaik serta pak refin yg memberi rekomendasi makanan dan pelayanan breakfast yg baik pula, breakfast disini rasanya enak2 dan variatif smua, jika suatu saat ke bandung lg pasti akan balik lg ke hotel ini!!"
"513.","Cucu Cunaningsih","1","2025-11-05","5","Kamar tempat makannya sangat baik, dan pelayananya untuk pelayan dri mas Akbar sangat sopan dan sangat membantu sekali, trima kasih..."
"514.","Asep Ridwan","1","2025-08-05","5","Breakfast nya sangat memuaskan menunya sangat banyak rasanya mantap pelayannya sangat ramah dan care banget sama pengunjung hotel syukron"
"515.","Putra","2","2025-11-05","5","Straegis dan Fasilitas lengkap, hotel ini mudah di jangkau, fasilitas hotel lengkap, ada dua pool outdoor dan indoor juga, sarapan variatif dengan layanan staf yang cekatan.. kudos buat mba Vadia yang super helpfull"
"516.","Ryan S","65","2025-09-05","5","Holiday Inn Bandung Pasteur, memberikan pelayanan yang baik. Dengan tipe kamar family room, kamar yang luas dan cukup untuk dua orang tua dan tiga anak. Sarapan juga enak dan bervariasi."
"517.","ria romadon","1","2025-11-05","5","Mengopi dan merokok disamping kolam yang adem... ditanya pegalaman selama disini oleh mbak medina dan hersa tentu saya jawab nyaman sekali... saya sedang meeting disini ruangan pun adem tidak membuat sumpek juga Terimakasih.. tadi bertemu juga dengan hersa dan medina ketika breakfast merekapun cekatan dan sigap goodjob semangat trainingnya"
"518.","Tri rahayu","5","2025-12-05","5","kamar yang bagus, rapih, bersih untuk fasilitas kamar komplit, ada seterikaan, hairdryer, untuk makanan hotel enak semua"
"519.","04. Ananda Indri Sabrina","9","2025-10-05","5","Lokasi strategis, makanan olahan ayamnya enak-enak, pelayanan oleh Mba Hersa sangat ramah dan helpful, fasilitas dan layanan kamar juga membuat nyaman 🌟"
"520.","Yayah Sa,Diyah","1","2025-12-05","5","Alhamdulillah kami puas dengan pelayanan hotel holiday in bandung baik penginapan atau menunya mantaps... Natassya dan Hersa"
"521.","Anita anita","1","2025-12-05","5","hotel ternyaman di bandung, saya dan suami suka sekali disini. staff nya tanggap dan baik hati mb leysa👍🏻👍🏻👍🏻"
"522.","Jessica Effyan","1","2025-12-05","5","Hotel ihg ternyaman, pelayanan nya bagus dan ramah. dengan mba leysha dari gro☺️👍🏻"
"523.","Rizki Sari","14","2025-12-05","5","Tempat istirahat yang nyaman, sarapan istimewa, pelayanan kelas atas. Pengalaman yang mengesankan bersama keluarga"
"524.","Salsa Utami","1","2025-11-05","5","Hotelnya ramah ramah staffnya kamarnya pun bersih sekali, makanannya enak sayaa menginap dengan anak saya happy sekali dan saya dibantu oleh mbaa karinaa trmksh"
"525.","Handy","64","2025-10-05","5","pelayanan hotel ok, makanan yang disajikan enak dan variatif.. terima kasih kak amelia"
"526.","udhin Berantai","1","2025-12-05","5","Hotel nya sangat baik dari pelayanan nya sangat luar biasa. Orangnya ramah2 intinya luar biasa. Terimakasih banyak mas Ulwan"
"527.","Winda Darmayanti","7","2025-12-05","5","Pelayanan nya ramah dan tempat nya nyaman.. Utk pelayanan yg menawarkan ini mba lia,ybs sangat ramah.. Thx holiday inn"
"528.","Ulfah Az-zahra","7","2025-11-05","5","Makanan by Chef Repin enakkkkk semuaaaa ga ada yg gagal, service excellent by Pak Sofyaaan dan team pun ramah, helpfull pokonya kereeen banget, I like to stay here❣️"
"529.","Mirna Jostein","5","2025-11-05","5","Hospitality with warm welcoming during check-in - Outstanding service experience - A diverse range of menu choices, including local cuisine"
"530.","reva Diermaya","3","2025-12-22","5","hotel bagus fasitas nya oke dan pelayan nya bagus dan ramah dibantu dengan teh lyla"
"531.","Rosanti Askolani","2","2025-10-05","5","Menginap disini sangat menyenangkan untuk anak2, apalagi pelayanan ketika breakfast dan dinner luar bisa membuat sangat betah untuk makan Terima kasihh juga buat kak amelia"
"532.","Isti Fadha","4","2025-10-05","5","Breakfast di hotel ini sangat enak. Menu beragam. Terimakasih untuk kak Ramadhani yang melayani dengan ramah😊 …"
"533.","Imam Prakuso","3","2025-11-05","5","staf yang ramah dan membantu, kebersihan dan kenyamanan kamar, kualitas makanan (terutama sarapan), dan lokasi yang strategi"
"534.","Tabita Panggabean","10","2025-11-05","5","Pengalaman menginap yang menyenangkan.. FnB nya juga enak semua.. Nice hotel :) Terima kasih banyak Mba Ramadani utk hot chocolate manisnyaa.."
"535.","mahesa putra","4","2025-11-05","5","Lokasi hotelnya strategis, makanan aarapan serta kamarnya bagusss, terima kasih mba Hesra udah ngelayanin kamii yay"
"536.","Tasya Rahmani Puspa Pertiwi","2","2025-10-05","5","Pelayanan baik, cepat, dan ramah. Makanannya enak dan sangat welcoming, salah satunya adalah Mba Amel"
"537.","rezky wira zenidha","2","2025-12-05","5","Tempat kamar hotel nya nyaman dengan lokasi yg pemandangan nya bagus, untuk pelayanannya sangat ramah dan membantu 👍👍👍👍"
"538.","Rahmah Fazila","1","2025-08-05","5","Untuk sarapannya selama 3 hari di holiday Inn cukup baik dan memuaskan, saya ditawarkan kopi dan teh oleh pelayan bernama bima, tidak hanya itu, tapi juga dikasih tulisan kata2 motivasi lewat tissue."
"539.","Yunisa Nf","1","2025-12-05","5","Kamarnya nyaman, makanannya enak dan pelayanannnya baik , terimakasih , untuk pelayanan servis dari teh bunga juga grecep , terimakasih"
"540.","Hanifah","16","2025-12-05","5","Kamarnya bagus, sarapan bervariasi & enak, Pelayanan kak natasya & kak bunga baik."
"541.","Tanty Octavianty","3","2025-07-05","5","Room nya cukup luas, bersih, letaknya strategis, breakfast nya enak & bervariatif, staff nya ramah dan helpfull terutama mas Bima..saran swimming pool nya airnya terlalu dingin akan lbh baik kalo air hangat🥰"
"542.","Rina Nurhasanah","3","2025-11-05","5","Sarapannya enak, pelayananya baik dan ramah. Makasih Bu Melanie untuk hari ini & kemarin untuk p'Yogie...🤗💖"
"543.","Felicia Tasmica Izzatudina","1","2025-11-05","5","Hotel yang oke banget untuk kegiatan, apalagi untuk working mom, karena ada nursery room yang bagus banget. Terima kasih mb Natasya atas pelayanannya. 🙂"
"544.","Teti Mulyati","2","2025-12-05","1","PUNTEN PERMISI PIHAK HOTEL YANG TERHORMAT MAAF SAYA DAN WARGA SEKITAR MERASA TERGANGGU KALO LAGI ADA ACARA , KEDENGERAN SEKALI GENDRANG GENDRUNG GAK JELAS SAMPAI BERGETAR KACA RUMAH DAN SAKIT TELINGA SAYA . PAKE PENGEDAP SUARA YANG BAGUS DONG AGAR TIDAK MENGGANGGU KENYAMANAN WARGA ."
"545.","Mora Lina Rajagukguk","17","2025-08-05","5","Terimakasih mbak Hersa,....Karna saya nyaman dan semua makanan sarapan pagi nya enak,..pilihan menu nya juga banyak...tidak terasa 2 jam saya duduk menikmati sarapan nya...🤭☺️next libur mau Dateng lagi ke Holiday Inn."
"546.","Julia Nofitasari","10","2025-12-05","5","Terima kasih unt Kak Lyla pelayanan sangat ramah dan profesional, lokasi hotel juga strategis di depan jalan"
"547.","Tantri febriana","51","2025-07-05","5","Saya menginap di sini 3 hari, pelayanan bagus, stafnya ramah dan sangat membantu. Kamar bersih, fasilitas lengkap. Makanannya bervariasi dan rasanya enak"
"548.","agti olsa garsela","1","2025-09-05","5","Pengalaman menginap bersama keluarga yang menyenangkan dari proses check-in nya yg mudah, trima kasih! Variasi makanan breakfastnya banyak sekali, btw saya banyak di bantu sama ka nurma, ramahh😍 …"
"549.","Karin","3","2025-10-05","5","Pelayanannya ramah. Tempatnya nyaman. Service di resto juga oke bgt terutama mba amelia😆 hotel yg ramah anak"
"550.","arrie hidayat","5","2025-11-05","5","Malam pertama dari rencana menginap selama 3 malam Kamarnya ckp nyaman namun sedikit terganggu karena bersebelahan dengan lift dan view nya terhalang bangunan Fasilitas ckp lengkap dan gratis untuk tamu yg menginap Servis ok dgn petugas yg selalu sigap menawarkan bantuan Over all very recomended hotel to stay at Bandung"
"551.","Rina Erfina","50","2025-11-05","5","Menginap disini untuk kedua kalinya. Hotelnya cukup luas, meeting roomnya banyak dan roomnya nyaman, bersih dan stafnya juga ramah."
"552.","Atha NaqKha","1","2025-10-05","5","Hotel holliday iin salah satu hotel yang direkomendasi untuk ingat baik bersama keluarga maupun bersama teman2 Menu yang disajikan sangat bervariasi dan bergizi yang sungguh menggugah selera Kolam renang yang cukup ideal Pelayanannya ramah ramah dan gelis Salah satu karyawannya bernama NATASYA, Lia, Nurma, Mia, Harlan, Karina dan Medina yang ramah dan sopan serta murah senyum👍👍👍"
"553.","jauza khairani","2","2025-12-29","5","tempatnya bagus, nyaman, bersih banget juga, servicenya juga oke pokonya best -nabila"
"554.","Achmad Farobi","3","2025-08-05","5","Kamar oke banget, kalau ada kendala/kebutuhan pasti langsung dibantu. Pelayanan super banget, serasa dimanja, room service nya oke banget semuanya baik2, di resto nya juga ramah2 banget, ada mas Bima juga yg sering keliling gak bosan tanya keperluan kita apa dan mau banget bantu yang lain pun sama juga ramah dan gercep. Ada playground buat bocilku juga, walaupun ada nya cuma di weekend aja, mudah2an kedepannya bisa di lokasi kan di lantai tertentu untuk selalu ada playground nya, karena sangat ngebantu untuk temenin anak biar gak booting apalagi yg usia2 toodler ya. Ada kelinci nya juga bocilku suka ngasih makan nya. Kelincinya lahap banget pas dikasih makan, bocil ku suka banget sampe gamau ninggalin kelincinya. Tapi alangkah bagusnya kalau kelinci lebih terawat lagi dan kandang nya bisa lebih bersih lagi. Untuk lokasi, lumayan deket ke PVJ, tapi jalan depan hotel di jam sibuk muacet, mungkin karena saya ke sini pas berbarengan sama libur sekolah juga sih ya,"
"555.","Bunga Hanismara Nurdin","7","2025-08-05","5","kamar nya bagus & bersih, makanan saat breakfast nya juga enak-enak dan banyak pilihan nyaaa. pelayanan nya juga super baguss, btw waktu itu aku di banya di bantu sama ka nurma ☺️☺️"
"556.","laura Khoerunnisa","3","2025-12-05","5","sarapannya enak dan lengkap banget!! mana ada matcha!! pelayanan nya di layani oleh mba hersa dan fabia yang ramah"
"557.","Poppy Harnoly","2","2025-11-05","5","Hari ini coba maksi di Holiday in Pasteur, woow ternyata enak-enak makanannya, tempatnya nyaman, pelayanannya jg bagus. Hatur nuhun Teh Nisa"
"558.","Zerlitha Syakilla","3","2025-12-29","5","hotelnya bagus, breakfast nya banyak pilihan, pelayanan nya bagus dari kang juden"
"559.","Muz Asmari","5","2025-12-05","5","Penginapan yang hebat. Makanan, kebersihan kamar dan yg paling hebat, bersih. Restaurant nya juga hebat banget. Staff kamu yg hebat Mr Haekal dan Hersa"
"560.","SRI WAHYUNINGSIH","8","2025-09-05","5","Hotelnya mewah kamarnya nyaman dengan look pemandangan yang indah keamanannya baik makanannya bervariasi enak-enak makanannya.. Pelayanannya luar biasa baik pegawainya ramah"
"561.","Eris Mulyadi","5","2025-11-05","5","Masyaallah pelayanan nya luar biasa Ramah,bikin nyaman Mas sopiyan paling ramah dan pelayanan nya baik sekali sehat selalu ya pak"
"562.","Asep Hakim","2","2025-11-05","5","kamarnya luas nyaman,sarapan semua enak tertama buburnya ok banget . terimakasih pak Akbar atas giftnya"
"563.","Azka Fitri Humaira","7","2025-10-05","4","Dari segi makanan cukup memuaskan , loby dan kamar bersih , namun kamar sempat mati lampu 2x cukup lama ( ramadan)"
"564.","Lindawati Dewiyana","1","2025-12-05","5","Biar foto yg bicara, staff sangat helpful, makasih ya udh bikin pengalaman menginap disini menyenangkan. Lope lope deh"
"565.","Zelvierra Zaara Makhardika","2","2025-12-05","5","Sudah beberapa kali ke holiday inn, tidak pernah bosan dengan semuanya makanan dan pelayanannya humble banget,,, makasih yaa mba nissa, mba ririn"
"566.","n'cha puspitasari","1","2025-10-05","5","Tempatnya nyaman,kamarnya bersih, makanan enak, stafnya ramah salah satunya kak Amelia. Next trip ke bandung lagi bakal balik lagi."
"567.","Wahyu Muzahidin","1","2025-09-05","5","sangat menyenangkan berlibur ke holidayinn, makanannya sangat varian dan banyak, staff staff pada ramah ramah di restonya apalagi mba vabia yang sangat ramah, tingkatkan terus yah. next kesini lagi"
"568.","Intan Rosalina","13","2025-11-05","5","best banget pelayanannya, thanks kak nurma dan kak ramadhani ramah banget. sarapannya juga enak🥰 …"
"569.","Jovita Nathania","3","2025-12-05","5","Pelayanan dan fasilitas bagus, amenities provided by dove, staff helpfull terutama mba lyla sangat membantu"
"570.","yuyun yuhani","2","2025-09-05","5","Semua bagus dari segi pelayanan, kamarnya luas, dan sarapan juga banyak menunya, enak semua.. Lokasi di tengah kota Bandung.."
"571.","Putri Indah Sari","5","2025-12-05","5","Makanan nya enak enak, staff nya ramah ramah, informatif, harga masih terjangkau, susana nyaman, fasilitas ok"
"572.","mauricio","1","2025-12-08","5","Makanan nya enak,pelayanan cepat dan tempat nyaman dan cocok mas miftah sangat membantu"
"573.","Riska Ilhami","4","2025-10-05","5","Pokoknya puas bgt nginep disini..sarapannya bnyak varian dan enak2...makasih juga buat tth amel udah kasih aku kata2 wkwkwk"
"574.","Danti Febritama","3","2025-12-15","5","Fasilitas lengkap, pelayanan sangat ramah. makanan yang disajikan lezat"
"575.","Maulana Sakti","5","2025-11-05","5","Rekomendasi hotel di kota bandung, Akses dekat pintu tol pasteur, Untuk kamar nya bersih nyaman, dan sarapan nya juga mantapss.. Terutama untuk @kaNAIPA pelayanan service nya sih yang ramah pisann ⭐⭐⭐⭐⭐"
"576.","Ahmad Fahmi","28","2025-09-05","5","Lokasi strategis deket pusat kota & pintu toll, Parkiran luas, breakfast lengkap, Staff ramah & responsif, kamar luas dan nyaman, recomended klo ke Bandung nginep di sini lg,..👍"
"577.","Putri Kristherilla","6","2025-10-05","5","Pelayanan hotel dan service sangat bagus salah satunya seperti Kak Hersa. Bisa dipertahankan yaa"
"578.","Yasmin Maharani H","2","2025-11-05","5","Pelayanannya ramah dengan Teh Naipa, untuk tempatnya strategis dekat dari tol pasteur, fasilitasnya lengkap, makanannya enak enak banyak macam variannya, terima kasih holiday inn"
"579.","Regi Gumilar","3","2025-11-05","5","Tempatnya nyaman, kamarnya bersih pelayanan nya ramah breakfast ny sangat sangat enak"
"580.","Aisah Arum","5","2025-09-05","5","Hotelnya baguss❤️❤️❤️ recomend bangett,next kalo kebandung lagi bakal nginap dsini lagii🥰 apalagi kak vabia pelayan resto ramah bangett,gercep jugaa❤️🫰🏻"
"581.","Saep Udin","1","2025-12-05","5","Saya baru nginep di hotel ini bagus pelayanannya keren pasilitas oke saya dan keluarga bahagia senang sekali"
"582.","Lilis susilawati Susilawati","1","2025-12-22","5","Pelayanan ramah.. Bersih nyaman... Sarapan nya enak"
"583.","Mustakim Takim","3","2025-09-05","5","Pas liburan ke Bandung mau coba2 nginep di holiday in fastur ternyata kamar dan pelayanan nya sangat baik sekali trimakasih untuk ka Hersa sudah memberikan sarapan pagi untuk syh, baik dan ramah trimakasih..."
"584.","Yulia Suryamah","1","2025-12-05","5","Pelayanan dibantu kak Lila yang baik dan ramah. Tempat meeting nya nyaman. Makanan nya oke. Menyenangkan."
"585.","Lona Rahman","1","2025-08-05","5","Sangat menikmati menginap disini, pelayanannya super duper bagus banget, semua staff ramah, dan membantu setiap keluhan kita dengan cepat, dan gym yang free 24 jam, ada kolam renang, dll. Pokoknya rekom banget disini"
"586.","Fajrin Sidiq","3","2025-12-05","5","makan enak kamar rapih bersih mantap natasya pelayanannya ramah baik sopan bunga pelayanannya ramah baik sopan"
"587.","Bella Razali","5","2025-12-15","5","Bilik yg bersih, makanan breakfast yang sgt banyak dan layanan mesra. Highly recommended"
"588.","Rafal Guna","1","2025-12-29","5","Tempat yang nyaman, pelayanan yg ramah dan akomodasi yg memadai -Anisa"
"589.","Naura Khansa","9","2025-11-05","5","breakfastnya enak dan lengkaaap. staffnya super ramah dan membantu, terutama Kak Amelia selalu nawarin bantuann. terima kasih banyakk"
"590.","dedy sumantri","2","2025-08-05","5","Overall nginap di holiday inn menyenangkan, pelayanan yg ramah, breakfast yg enak dan variatif, kamar nyaman, sedikit saran selalu ada bunyi suara di kulkas sedikit ganggu setiap sekitar 45mnt. Terimakasih Natasya"
"591.","Adrian Adrian","1","2025-12-29","5","Hotel nyaman dan bersih, cocok untuk menginap bersama keluarga👍🏻👍🏻👍🏻"
