User Name,Review Count,Rating,Review Text
Genteng Beton,5,1,fasilitas untuk supir tidak di utamakan seperti kamar mandi musholla toilet tidak bebas
rendianto anto,1,1,pelayanan kamar tidak bagus saya check masuk harus nunggu padahal udah estimasi check masuk jam 14 00
Arrasya Raffa Elputra,3,1,pelayanan jelek estimasi untuk nunggu dikatakan hanya 15menit ternyata lewat hingga lebih 50 menit pengalaman terburuk
JS Rizki,57,1,sangat buruk datang checkin sudah di telati jam 2 siang baru bisa dapat kamar jam 4
Tri Purnomo,5,1,good jobs angel kamar bagus cs cantik lantai granit ada air mancur ada kolam renang
Artistika,65,1,waktu awal pelayanan baik tapi kali kedua lewat sebulanan harga mulai naik dan tipe kamar mulai berubah
NURCHOLIS,449,1,jalan untuk menuju hotel terlalu saat pasan dan hotelnya terlalu kedalam gang parkirnyapun tidak memadai parkir basement tidak ada sinyalnya sangat kurang
Leonardo Parasian Sitompul,13,1,ini kyknya tidak cocok buat hotrl bintang 4 atau lima gimba pengawas rating hotel
Hend Dra19,122,1,tidak ada masjid u sholat jum at numpang sama hk yang gk syariah
Daniel Silaen,1,1,internet sangat sangat mengecewakan kamar berdebu sikat gigi harus request not recom lah
Fiyan Ramadhan,18,1,tempat yang buruk kotor bau tidak sedap tidak ramah lingkungan penghuni yang jorok
nayo utoyo,13,1,ketinggalan sabun muka minta dibalikin saja tidak bisa parah staffnya
sugi harti,19,1,tempat sholat tidah memadai dan kurang lengkap fasilitasnya sepertinya hanya sekedar tempat saja tanpa memikirkan seperti tempat berwudhu wanita harusnya terpisah dan tertutup
Leni Chintya,2,1,roomnya bersih pelayanannya pun bagus
Early Truly Siadari,1,1,a wedding stephen ervina makanan nya eenakk tidak ada kendala di bantu mbak gina
eka Meriantha,8,1,tidak ada yang special untuk harga 750rb per malam
rahmanti putri,7,1,jelek pelayanan lelet makanan tidak enak
Bambang Yusnizar,10,1,privasi tidak terjamin rekaman cctv bisa diumbar ke publik
Haris Padilah,40,1,resepsionis dan security nye mis komunikasi yang dilakukan saya
Surtam A Amin,276,1,lokasi susah dijangkau kendaraan roda 4 kamar bagus
Sandi Ganteng Ganteng Sandi,2,1,pelayanan kurang selama menginap
Husni Thamrin,24,1,agak jauh ngantar barang pesenannya
Jack Fuy,68,1,masuknya susah euy
Alri Ridho,22,1,susah nyampe tempatnya jalanan macet parah
Dani S,7,1,minta stempl parking saja tidak di kasih
ADY YUSUF AGIL SAPUTRO,1,1,helm hilang keamanan kurang
Bay Juri,6,1,saya ngak suka
Singgih Sukaryadi,202,1,satpam nya jutek
FRENDI PURBA,4,1,airnya bau
PT MUTIARA ALRIZ INDO,12,1,ac bocor
Abdul Haki,19,1,nyaman tenang
Betty R. Handayani,7,1,kecewa
copet avantur,3,1,biasa sajah
Diki Mudakir,32,1,tidak
Faisal Azmi,255,1,akses macet
Iin Suryani,2,1,mantabb
Nasrullah Amir,9,1,benar benar pengalaman menginap terburuk yang pernah saya alami ya kamarnya besar dan nyaman tapi apa gunanya kalau tv nya saja tidak menyala dua teknisi datang masalahnya masih ada lalu tengah malam ac mati remote nya mati teknisi bilang filternya bermasalah dan beberapa menit kemudian rusak lagi baru pukul 2 dini hari mereka akhirnya menawarkan saya pindah kamar memalukan untuk hotel dengan harga lebih tinggi daripada pesaing di dekatnya ini sungguh tak tertahankan satu satunya hal yang menyelamatkan akses lrt yang mudah selebihnya bencana
Iyan Tan,8,1,mereka menyediakan teko di kamar untuk mengambil air saya menjatuhkannya dan gagangnya patah saat saya check keluar mereka menagih saya rp180 0 atau sekitar 11 dolar as saya kira harganya sekitar 2 dolar as mereka menunjukkan daftar harga dengan banyak barang di kamar dan bahkan menunya lebih dari 10 dolar as saya rasa mereka mengenakan biaya lebih untuk barang barang di kamar demi pendapatan tambahan selain itu pusat kebugaran bukan bagian dari hotel dan anda harus membayar ekstra untuk menggunakannya mereka mengiklankan diri sebagai hotel bintang 4 tetapi saya belum pernah melihat hotel bintang 4 yang tidak memiliki pusat kebugaran sebelumnya
Miss Lo,7,1,saya baru baru ini menginap di harper mt dan ingin berbagi pengalaman saya lokasi terpencil hotel ini terletak di area terpencil kami memilihnya karena lokasinya yang dekat dengan stasiun halim tetapi sayangnya pengalamannya kurang menyenangkan dispenser air air dari dispenser terasa seperti air keran sehingga menimbulkan kekhawatiran tentang kualitasnya kebersihan kamar kami melihat ada noda di seprai yang cukup mengecewakan biaya tak terduga dua hari setelah check keluar saya menerima pesan whatsapp yang menyatakan bahwa saya harus membayar rp175 0 untuk piring yang pecah piring kue tersebut disiapkan oleh pemandu wisata kami untuk menyambut kami dan kami bahkan tidak memindahkannya dari meja apalagi memecahkannya menerima pesan ini hampir tiga hari setelah check keluar membuat kami merasa curiga untungnya pemandu wisata kami menangani situasi tersebut dengan baik singkatnya meskipun lokasinya awalnya menarik masalah kebersihan kualitas air dan biaya tak terduga membayangi pengalaman menginap kami secara keseluruhan itu adalah pengalaman yang mengecewakan
Arin Sun,75,1,lobi hotel agak sulit ditemukan dan kondisi kamarnya standar bintang dua bantal dan seprai kotor dan jorok jadi saya harus tidur di atas handuk ada juga serangga kecil seperti kutu yang merayap di lantai kamar mandi kami tidak memilih kamar merokok tetapi mereka memberi kami kamar merokok dan bau rokok menempel di rambut dan pakaian kami sehingga menyulitkan kami saya tidak akan menginap di sini lagi
Yova Beltz,29,1,ada noda darah di seprai telepon di kamar tidak berfungsi sama sekali kap lampu di meja dapur mati dan lalat bertebaran di mana mana saat sarapan di luar manajer restoran ada di sana tetapi tidak melakukan apa pun ini bukan hotel bintang 4 seperti yang mereka gambarkan
Muhd. Arif Khaliq,39,1,penginapan yang lumayan dan tidak akan pernah kembali lagi berikut alasannya 1 kebersihan kurang memuaskan 2 harus pindah kamar tiga kali karena ac bocor di sembarang tempat dari ac itu sendiri 3 bau aneh keluar dari ac 4 tirai sangat kotor berdebu 5 staf ramah tetapi kurang empati karena tidak ada kompensasi yang diberikan meskipun ada keluhan yang disebutkan 6 kami harus membayar untuk upgrade kamar dengan harapan mendapatkan kamar yang lebih baik namun kamar yang di upgrade juga mengalami masalah ac 7 sarapannya lumayan
Meng Zhang,2,1,hotel terburuk yang pernah saya tinggali di indonesia kamarnya ditata dengan buruk dan terletak di sebelah jalan raya kebisingan lalu lintas tak tertahankan selain itu jendela dan pintu sama sekali tidak kedap suara bahkan ada celah antara pintu dan kusen ketika saya menyalakan ac suaranya terdengar keras dan jelas karena kompresornya berada tepat di luar pintu saya sedang dalam perjalanan bisnis di sini dan yang saya butuhkan dari sebuah hotel hanyalah mandi air panas dan tidur nyenyak selama beberapa jam tetapi saya tidak mendapatkannya terlebih lagi kami tiba di hotel sekitar pukul 4 sore dan menunggu hampir satu jam karena kamar belum siap pengalaman terburuk di jakarta
Alya Wonka,132,1,foto disediakan mereka meminta saya untuk meng upgrade kamar saya ke junior karena kamar deluxe non smoking tidak tersedia namun ac nya tidak berfungsi sehingga ruangan selalu panas ada air yang bocor dari ac dan bahkan dari jendela saat hujan 2 teknisi terus dikirim setiap 3 jam untuk mengisi ulang freon ac bisakah anda bayangkan jika 2 orang asing terus datang ke kamar anda ketika anda ingin beristirahat mengerikan kamar 727 saya masih mengingatnya staf menawarkan kami untuk pindah ke kamar lain tetapi kamar yang mereka tawarkan tidak tersedia ketika kami ingin pindah mereka tidak memberi kami kompensasi apa pun pada akhirnya pengalaman yang benar benar tidak menyenangkan
Wawan,122,1,sudah ada tamu di dalam kamar harus menunggu 30 menit lagi untuk mendapatkan kamar lain dan tidak ada pihak hotel yang meminta maaf atas kejadian ini harus membayar rp15 0 untuk parkir mobil meskipun anda tamu hotel setelah komplain akhirnya pihak hotel yang menanggung biayanya tidak ada handuk di area kolam renang saat sarapan karena tamu sudah penuh salah satu staf hotel meminta kami menunggu untuk duduk sementara staf lainnya mempersilakan tamu lain masuk ke restoran setelah kami
jonghwan sun,3,1,ada terlalu banyak nyamuk stafnya kasar dan semuanya sangat lambat indonesia memang lambat tapi ini bahkan lebih lambat kamar mandinya kotor harganya sepadan tapi saya tidak akan kembali lagi
Luhur Partamu,11,1,belum selesai 3 sorenya saya dan anak anak mencoba berenang di kolam renang coba tebak kami mencium bau sampah busuk di gedung sebelah hm 4 ac bocor 5 tidak direkomendasikan kamu bisa cari hotel lain dengan harga yang sama
In Ma,36,1,pukul 23 30 para pekerja di hotel sedang mengebor mengelas dan memalu jika anda tidak butuh tidur hotel ini cocok untuk anda
Lokesha Haber,28,1,tempatnya kotor ada noda di dinding kamar berbau asap rokok kamarnya sangat suram dan tempat tidurnya terasa sangat gatal sehingga saya harus segera pindah ke lokasi lain
1st Paundu,6,1,satu hal yang membuat saya kecewa dengan harper hotel mt haryono karena di website tertera salah satu fasilitasnya adalah gym namun saat hendak digunakan posisi gym tersebut terkunci dan saat saya tanya ke resepsionis beliau bilang gym tersebut bukan fasilitas hotel karena manajemennya berbeda ini pertama kalinya saya menginap di hotel yang mengklaim gym sebagai fasilitas mereka dan tamu harus membayar jika ingin menggunakannya ini penipuan terhadap publik menyedihkan dan bicara soal manajemen yang berbeda saya pernah menginap di aston bandung favehotels dan juga hotel harris yang punya gym independen untuk umum namun mereka menyediakan fasilitas penggunaan untuk tamu hotel dan gratis
Sakti Sadatre,2,1,direktur penjualan pemasaran emma sangat arogan dia tidak memberikan solusi yang baik malah marah marah dan berbicara dengan pelanggan kami yang merokok sambil menghina sangat buruk
U M,32,1,hotel yang sangat buruk resepsionisnya mempermainkan pelanggan untuk menaikkan harga misalnya mereka menawarkan upgrade kamar seharga 400 0 rupee yang berarti luas kamar bertambah dua meter ada bau busuk yang tercium dari kamar mandi dan ketika anda menghubungi bagian kebersihan mereka biasanya baru datang sekitar 4 hingga 5 jam kemudian layanan tambahan seperti setrika dan mesin cuci juga kurang memadai harganya rata rata dan saya sangat tidak merekomendasikan untuk menginap di sini
Nasser Alwazeer,5,1,sangat sangat buruk dan jauh dari pasar restoran tempat hiburan dan objek wisata saya sarankan untuk tidak memesan kamar di sana
ShiarHive Akbar,20,1,tidak direkomendasikan
adyuri mariska,6,1,minta kamar merokok tapi tidak tersedia
Dhadhung Suroso,90,1,tempat ini sangat tenang dan menyenangkan untuk mengadakan pertemuan di sini
Jauhari Aulia,3,1,menunggu terlalu lama hingga kamar siap membuang buang waktu dan tidak berguna
김풍이,3,1,hotel yang tidak saya rekomendasikan
Ley,4,1,buruk
Aprilian Hurus Setya Wijaya,11,1,banyak komunikasi yang terlewat
Hugo Bewok,51,1,tempat yang nyaman makanan yang nyaman
Mc Fergy,1,1,CCT
Indah Monitia,3,1,tidak dilacurkan
Madina Ramadhani,1,2,sangat disayangkan toiletnya kurang bersih
Damar Isti Pratiwi,4,2,lokasinya enak sebenernya tapi pelayanan resepsionisnya buruk sekali check masuk untuk 2 kamar bisa bisanya hanya di check masuk kan 1 kamar saja harus balik ke resepsionis lagi dan nunggu lagi lamanya udah gitu mbaknya resepsionis yang salah tidak minta maaf atau gimana malah nyuruh temennya ngurusin tolong ya resepsionisnya di training yang bener next dikasih kamar 712 yang mana sensor ac mati harus nelpon resepsionis nunggu teknisi ac datang buat dibenerin hotel macam apa ini woey kamar dengan ac rusak dikasih ke tamu hotel parah pol
Jesslyn Susanto,29,2,saya masuk dari lobi tidak ada yang bantu bawa barang karena tangan full dan saya bawa 2 koper saya sampai pakai kaki untuk membuka pintu tidak ada petugas yang bantu membukakan pintu tidak ada bell boy yang membantu membawakan barang setelah saya ngomel2 baru lah salah 1 petugas resepsionis membantu menaikan barang ke troli saya lihat ini hotel bintang 4 tapi lebih mirip hotel bintang 3 kebawah bedcover nya ada noda tinta keset tidak dikasih kulkas rusak tidak dingin tv buram wc bocor jadi area closet selalu banjir ada genangan air minta keset sampai harus telepon 2x baru akhirnya diantarkan fasilitas kolam renang pun sangat tidak menarik saya lihat tidak ada 1 orang pun yang berenang
Retno Galih,28,2,kecewa sama saat waktu check masuk hotel dengan harga 900 rb an tapi pelayanannya kurang banget hrsnya check masuk jam 14 00 dan kita tiba jam 13 00 stafnya blng kamar sedang di bersihkan sampai jam 14 30 belum jg ada konfrm kita balik nanya ternyata lagi2 di buat kecewa karena kamar yang kita minta no smoking tidak tersedia tinggal yang smoking dan akhirnya kita ambil dech kita disuruh nunggu lg dengan alasan untuk dibersihkan lg kamarnya sampai jam 15 30 belum jg dpt kunci kamar balik lg nanya ke staf resepsionis baru dech dapet kuncinya paraah sih ini mah tamu yang lain dateng setelah kita tapi bisa lgsg masuk tapi kita nunggu di loby 3 5 jam di pesanan jg kita minta kamar yang paling atas dengan harapan bisa menikmati city view di mlm hari ternyata dpt di lantai 3 dengan pemandangan genteng kamar mandinya sempit fasilitas gym nya jg tidak ada tv nya jg belum yang smart tv untuk sarapan lumayan variatif semoga kedepannya bisa lebih baik lagi pelayanannya
Nabil B,3,2,shower rusak ada kecoa dan dispenser air rusak niatnya mau istirahat yang nyaman setelah acara malah sama sekali tidak nyaman gegara kecoa
Miftahurrohim (Miftah),247,2,ada acara di sini dari pagi sampai sore parkir dibuat flat sayangnya tarif buat motor sama mobil disamakan buat mobil sih masih wajar ya dikenakan 15k lah masa buat motor pun sama 15k agak aneh emang kebijakannya makan siangnya buffet tapi tempatnya kurang luas dan pelayan tidak sigap juga ngasih meja tambahan dan makanannya pun limited tidak segera diisi ulang kurang recommended buat tempat acara gitu
Rini Widya,61,2,sorry masuk advance for giving bad rating jujur sangat tidak nyaman nginep disini 1 hari pertama sudah disuguhkan dengan omelete yang telornya amis dan ada rambut di makanannya 2 selama 4 hr 3 mlm nginep disana ac 2x bocor dan di malam terakhir acnya mati di telpon teknisi lama datangnya dan cuma cengengesan hehe iya mati mba acnya cuci filtrasi di kamar mandi kamar saya
Maulana Rizki,6,2,kasur belum bersih ada sisa rambut orang tidak ada meja mungkin meja yang lama patah tapi gadiganti meja baru kamar mandi gabisa dikunci tuasnya rusak kurang rekomen dengan harga yang ditawarkan
CH,6,2,sebenarnya untuk kamar pelayanan lain makanan dll sudah oke cuma saya ada pengalaman tidak mengenakkan saya dan suami serta anak masuk ke resto untuk berbuka kebetulan memang sedang ramai dan kami juga tidak di arahkan untuk duduk di bagian mana saat saya dapat tempat kosong suami saya segera menyuruh duduk dan makan lebih dulu namun suami tak sengaja mendengar ucapan dari staff resto yang tanya ke staff lain sambil nunjuk saya itu siapa kok berani2nya duduk disitu suami jadi emosi dan mengajak saya pindah segera lah kami juga tidak dikasi tau apa2 sebelumnya kalau satu ruangan tersebut sudah dibooking oleh instansi lain toh juga sama sama bayar setidakny bertanya langsung lebih baik atau memberitahu dengan sopan memang orangnya minta maaf entah basa basi tapi jadi tidak selera lagi untuk meneruskan makan
Firman Wahyudi,50,2,awal check masuk harus nunggu sekitar 15 menit lebih untungnya pelayanan stafnya ramah sampai dikamar junior suite luas bersih namun kamar mandi kecil dan kadang air hangatnya tidak berfungsi menu breakfastnya kurang variasi dan rasanya standar ruangan tidak terlalu luas untuk kolam renang sepi banget karena letaknya berada di lantai 2 anginnya kenceng sehingga sangat dingin pada saat berenang kondisi air nya agak sedikit butek tanpa penjaga dan handuk harus dibawa dari kamar karena tidak disediakan di area kolam berenang dari letak hotel cukup terpencil berada disekitar perumahan lumayan jauh dari toko swalayan dan tempat makan
Hanifah Azizah,100,2,jadi sebenarnya servis selama menginap bagus akan tetapi ketika ada barang yang tertinggal entah kenapa sangat lambat follow up nya sudah ditelpon sampai 2x tapi hanya disampaikan masih dikonfirmasi dan setelah 1 5 jam tidak ada kabar seharusnya kalau memang barangnya tidak ditemukan tolong disampaikan saja dan jangan berbelit belit
rauzatam mardiah,4,2,hotel nya kyk bekas apartment yang di renov gtu kamar nya sempit tidak sesuai harga hotel 600rban tapi lebih cocok kyk hrga 300rb kolam renang nya gabisa dipake pelayanan staf lambat sudah 3 kali minta sendal dan amenities yang tidak tersedia dikamar minta yang ke 4 kali baru dianter kecewa berat nginap di harper kapok tidak bakal balik lg not recomended
Asad Chalik,7,2,saya staycation 2 malam di harper saya diminta mengisikan google review oleh salah seorang staff hotel pada saat sesi dinner di hotel namun pada saat pengisian review di google posisi staff tersebut sambil berdiri disamping saya dan sambil memperhatikan proses pengisian review yang dimana rasanya kurang nyaman untuk mengisi review sambil di perhatikan lalu jg terkait area resto dibagian outdoor sangat banyak lalat setiap kali breakfast entah kenapa tidak ada solusi antisipasi hal tersebut kebetulan lokasi samping hotel jg terdapat tempat seperti tempat pengumpulan sampah yang dimana sebelum sampah di angkut oleh truck terdapat banyk gerobak sampah yang berkumpul di area tersebut
Wulandari Rere,2,2,lumayan oke nginep disini buat ngerayain wedding anniv request decor kamar ditawarin honeymoon set up yang chargenya lebih mahal dari harga kamarnya pdhl cuma minta towel swan sama cake slice saja tapi tidak bisa kamar oke lokasi oke tidak berasa hiruk pikuk jakarta yang harus diperbaiki untuk makanan rasanya b saja menu breakfast monoton potongan buah ngasal ada yang gede banget ada yang kecil banget kamar tidak di rapihin sampe harus tlp dan baru datang jam 2an tapi ya over all oke dengan harga yang dibayar masih worth it lah
elbie mytour,4,2,tgl 6 november 2022 persiapan breakfast kurang occupancy 100 ada group tour dan tamu weeding mohon lebih dipersiapkan lauk main couŕse hanya ayam fbm tidak incharge refill makan stall terlambat clear up telat mohon diperbaiki pelayanannya setara bintang 4 pelayanan saya nilai kurang sekali
Tegar Priambudi,359,2,untuk kamar oke bagus nyaman namun pengalaman waktu sarapan tanggal 22 2 2023 stand telur pesan scrambled egg dan ternyata telur nya basi mau komplain sudah keduluan ibu2 depan saya yang komplain sama sama dapat basi tapi langsung di ganti kok untuk kolam renang terlihat bersih dari atas cuma waktu menyelam dan menggunakan kacamata renang terlihat kotor semoga ada perbaikan
Fufu N,405,2,checkin melelahkan nyampe tengah malem harus scan barcode isi form dulu siapin ktp deposit 100 ribu dan hal2 lainnya tidak diingetin soal ambil minum didispenser atau saya tidak ngeh checkout lebih lama lagi pakai antri2 ac nya berisik yang bikin asik karena kacanya gede saja jadi emang ada view nya
Irwansyah C Nugraha,147,2,nyoba buka bersama all you cat eat di restorannya sayang salah pilih tanggal karena pada saat yang bersamaan ada acara ulang tahun dan gathering klub olahraga sehingga kondisi crowded dan diluar kendali makanan hidangan pengganti lama di ganti sehingga ada beberapa menu yang hanya dihidangkan sekali saja tanpa refill kapasitas ruangan pun tampak dipaksakan dengan tambahan meja makan karenanya ketika mengambil hidangan harus berdesak desakan
Armando Perdana,88,2,lokasi bukan di pinggir jalan raya dan susah mencari makanan di sekitar hotel ini ac jg awalnya tidak dingin setelah laporan baru di service tambah freon di tengah malam
DCB Happy Kiddos,37,2,2 hr stay dsini resto bfast kumuh makanan berserakan lantai kotor water heater tidak menyala harusnya panas air yang kluar dingin swimming pool tidak begitu bersih byk yang berenang tanpa swimsuit pict menyusul
Ivalda Alda,5,2,lokasi strategis tapi fasilitasnya 1 kamar gaada sikat gigi dan pasta gigi 2 ac bocor 3 nasi goreng hambar tapi overall yang lain nya oke
Ani Murniati,61,2,restonya lumayan bagus menunya sayang letak kolam renangnya tersembunyi tidak sebaik harper di purwakarta tidak bisa sbg rekreasi lay sabun mandi kosong
Lukmanul Hakim Durachman,4,2,dinding berlumut karpet kotor kamar sudah minta yang non smoking tetep saja bau rokok sudah complaint ke reseptionist hanya di treatment dengan semprot bayfresh
Gracia Weningayu,135,2,zonk banget servicenya mau check masuk jam 5 kamar belum ready msh suruh nunggu 1 jam lampu kamar mandi redup
Joy Ruth,28,2,staf banquet dan salesnya kurang terlatih untuk membuat meeting lebih baik semua by request dan menunggu untuk air diruang meeting refill bukan air kemasan botol
Bagoes Mahardhika Aripratama,3,2,nunggu check masuk lama sekali dari jam 12 00 14 20 baru dapet tolong diperbaiki tapi untuk kamarnya memuaskan
Michael Parasian,3,2,pelayanan bgus cuma kunci pintu dan air hangat sudah 3 hri saya request mnta perbaikan tidak kunjung diperbaiki sampe saya keluar dri hotel ini cuma masukan pak
dahman,61,2,tempatnya sih bagus tapi jaringan internetnya ampun deh pikir2 dulu kalau mau ada kegiatan yang hrs pke jaringan internet karena hrs siap buat kecewa
dj andree888,3,2,menu makanan kurang komplit dan kami merasa mau makan seperti di batasi karna sistem nya di layani di ambilin
Wuliandari Tri Putri,16,2,liftnya tidak efisien bikin bingung trus basementnya jg agak horor dan tidak terawat serta bau
Oki Aja,37,2,saya nginep di suite room ac nya bocor why dan cek masuk nya lama banget
papakayla _034,41,2,kasurnya keras dipannya bunyi2 sarapan omlet ngantri5 menit
eka wawan,36,2,makanannya biasa saja hotelnya pun standar saja
Kasdi Gunawan,3,2,lumayan menyenangkan dan saat masuk tv selalu mati
Kusdiharto Cilacap,5,2,samping hotel kumuh bau perlu kepeduliah hotel menatanya
Ardee LED,13,2,cuma 3jam disini jadi belum bisa kasih testi
Yehezkiel Kiel,11,2,karna jalan menuju masuk sempit
Budhy Novian,46,2,jalan nya lewat dalam belakang perumnas pt
Ida Gio,16,2,enak makanannya
Maliki Muhammad,2,2,kurang memuaskan dalam informasi
Andi Kriswanto,1,2,akses nya
Alam Nasra,56,2,biasa saja
Ridho Laksamana,56,2,mahal saja tapi tidak bagus
Muhammad Royani,39,2,cukup nyaman
Anton Tambunan,4,2,parkirannya bau pesing
Brian Adi,47,2,spesialis waskita vendors
PENGELANA FARIA,127,2,standart hotel
Slamet Febrianto,17,2,kurang
Juan M.,4,2,meskipun stafnya ramah kamar saya berbau rokok yang menyengat dan bahkan handuknya pun berbau sama setelah perjalanan panjang tidur malam saya sungguh buruk
Franck Boucher,29,2,ini sudah keempat kalinya menginap di hotel ini tapi kecewa saya memesan kamar yang tenang saat reservasi meskipun kamarnya bersih dan nyaman jika anda menginap di pinggir jalan raya anda kurang beruntung terlalu berisik karena pintu dari balkon kecil tidak kedap suara anda tidak mendengar tetangga tetapi suara jalan raya terdengar dari kamar eksekutif saya terpaksa memilih kamar superior dengan harga yang sama staf untuk sarapan kurang beberapa pelanggan mengeluh mungkin karena sedang ramadan selebihnya staf ramah dan berusaha membantu
Dr. Chowdhury,36,2,kamarnya bagus bersih dan tertata rapi tetapi stafnya benar benar tidak tahu apa apa kami check masuk dan mereka benar benar lupa mengirim bagasi ke lantai atas kami menelepon untuk mengingatkan mereka tetapi mereka masih tidak tahu apa apa sampai saya harus turun dan membawa bagasi sendiri mereka juga menyediakan satu kunci per kamar dan anda memerlukan kunci untuk akses lift jadi jika anda bersama keluarga pergi berbelanja di 7 11 tidaklah mudah kebijakan yang picik sangat kecewa
Prima Res,9,2,kami membuka 8 kamar karena ada pernikahan teman ya kamarnya bagus dan bersih tetapi pelayanannya sangat buruk kami harus meminta berkali kali dan berteriak atau marah untuk mendapatkan apa yang kami inginkan pelayanan dari staf sangat buruk selain itu kartu kunci beberapa kali harus diganti ke resepsionis dan ini terjadi di semua kamar bagi saya 4 kali semoga bisa diperbaiki
herwich Heilmann,122,2,harganya lebih mahal daripada setahun yang lalu sarapannya masih sangat enak kamarnya bersih wifi nya sekarang sangat buruk jadi tidak mungkin digunakan untuk hal hal sederhana saya mengukur kecepatan unduh 0 58 mbps jadi tidak ada gunanya kami akan mencari alternatif sekarang
Adam R Ganjara,258,2,hotel ini bagus untuk menginap tetapi tidak cocok untuk menikmati hari hotel ini cukup tersembunyi dari jalan utama dan aksesnya agak membingungkan kecuali anda menggunakan navigasi digital area parkir basement memiliki bau yang sangat menyengat dan tidak menyenangkan terutama di b2 anda mencoba menahan napas tetapi tidak akan berhasil staf resepsionis tidak begitu ramah jika anda tiba di malam hari dan dia terus menanyakan nama saya meskipun saya sudah memberikan ktp saya dan dia tidak mau membacanya saya check masuk 2 kali dan dia melakukan hal bodoh yang sama dua kali ac tidak begitu ramah dan berisik dan terkadang juga tidak dingin sama sekali
NeeKhern C. (neekay),217,2,di internet kelihatannya bagus tapi kenyataannya tidak lokasinya agak jauh dari jalan utama harus naik taksi setiap kali ingin pergi ke suatu tempat tapi kamarnya cukup nyaman dan harganya wajar namun saya tidak akan merekomendasikan tempat ini karena lokasinya kecuali anda memiliki kendaraan sendiri
Wulan Yustiani,83,2,kamarnya nyaman dan cukup rapi tetapi saya masih ragu dengan kebersihannya karena ketika saya ingin membuat teh hangat saya menemukan bekas lipstik di cangkir dan saya juga melihat nyamuk di atas kue kue saat sarapan
Thomas Tarmuji,48,2,kami check masuk pada hari sabtu akhir pekan 21 7 18 dan check keluar pada hari minggu 1 sarapannya enak banyak pilihan makanan ada juga air mancur cokelat makanannya lezat 2 stafnya ramah dan membantu 1 kami menginap di kamar yang menghadap jalan utama cawang mt haryono kamarnya berisik insulasi suara buruk 2 gym tidak buka sampai pukul 09 15 3 tidak ada handuk yang disediakan di kolam renang dan tidak ada penjaga pantai pelampung 4 harga kamar sekitar rp850 0 tetapi perlu membayar parkir tetap 15 0 ini bukan tentang 15 0 yang kami bayar ini lebih untuk layanan hotel hotel lain tidak perlu membayar parkir jika anda tamu
hilmy rizaldy,88,2,sangat kecewa saya menginap di 606 kamarnya tidak kedap suara terlalu berisik dari luar saya hampir tidak bisa tidur saya tidak melebih lebihkan suaranya benar benar terlalu keras saya bisa mendengar suara mobil lewat klakson truk dan sirene pengalaman terburuk di hotel bintang 3 yang pernah saya tinggali tidak akan kembali ke sini lagi
Affan Oktofano,4,2,dihentikan oleh petugas keamanan dalam perjalanan ke lobi mereka mengira saya taksi online gojek grab hati hati stafnya menilai anda dari penampilan edit saya bukan taksi online tidak menggunakan atribut taksi online apa pun hanya kaos polo dan celana jeans biasa dan saya tamu hotel fml
Jonatan Kurnia,19,2,maaf saya harus mengedit ratingnya karena saya menemukan beberapa hal negatif 1 koneksi internet di kamar sangat buruk mohon dicek 2 ac nya berisik sekali 3 remote control ac lcd tidak menunjukkan apa apa saya tidak bisa melihat pengaturan suhunya
Riyanti Lofficial,1,2,satu saran untuk layanan pijat akan lebih baik jika hotel memiliki ruang pijat atau ruang spa sendiri alih alih petugas pijat datang ke kamar hotel kami untuk memijat di sana terima kasih
Soffian Joyopranoto,726,2,kami tiba pukul 14 00 hanya 1 kamar yang siap mereka mengatakan kamar lain akan segera siap kami pergi ke tempat lain untuk makan setelah 2 setengah jam gadis lain di hotel mengatakan anda harus menunggu setelah 45 menit kami mendapat kamar remote control untuk ac dan televisi tidak berfungsi dengan baik
Stefano Quaquarelli,6,2,kunjungan kedua sayangnya pembersihan rumah membutuhkan waktu yang sangat lama dan restoran tidak tersedia karena mereka lebih fokus pada pernikahan tidak yakin untuk kembali
beny kurniawan,48,2,untuk ojol saat ini kalau nunggu di luar lobby hotel sudah tidak bisa masuk lagi
Fitria Permatasari,35,2,kesan pertama saat tiba tidak ada pelayan di lobi atau bahkan seseorang yang menyambut koneksi wifi nya buruk kamar bersih luas tetapi kamar mandinya kecil
Felix Yap,48,2,pintu masuknya agak membingungkan bagi orang orang dari luar jakarta meskipun alamatnya menyatakan bahwa hotel ini terletak di jl mt haryono anda tidak dapat mencapai hotel ini melalui jl mt haryono melainkan melalui jalan kecil di belakang jl mt haryono
Christine Purnama Sari,50,2,layanan kamar bersih kamar luas sangat berisik di kamar bahkan di tengah malam pusat kebugaran tutup di pagi hari
Antoni T,12,2,proses cek dalam dua kata uang sederhana
Reno Fauzan,26,2,kasurnya bunyi kamu ngerti maksudku
bassam alahmadi,62,2,kamarnya terlalu kecil dan banyak nyamuk
Hasan Alsalmi,136,2,kerusakan
Arief Effendi,12,2,adil
irma chandra,10,3,area parkir yang sempit dan kecil ruang meeting room hanya sedikit dan tidak bisa muat banyak orang
21Ribuan,2,3,dengan harga yang lumayan untuk kamar paling standar sekelas hotelnya overall bagus tapi kenapa kasurnya kayak kasur apartemen murah bunyi ngik ngik ngik gerak dikit bunyi sepele memang cuma risih saja waktu tidur
